customer_id,birth_year,education_level,marital_status,annual_income,num_children,num_teenagers,registration_date,days_since_last_purchase,spend_wines,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,deals_purchases,web_purchases,catalog_purchases,store_purchases,monthly_web_visits,has_complaint,target
955,1947,Master,Partner,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1
956,1963,Bachelor,Married,,0,1,2013-11-08,96,231,65,196,38,71,124,1,6,5,7,4,0,0
957,1967,Bachelor,Partner,66825.0,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0
958,1985,Bachelor,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0
959,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0
960,1979,Master,Partner,62499.0,1,0,2013-09-12,0,140,4,61,0,13,4,2,3,1,6,4,0,0
961,1951,Doctorate,Widowed,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0
962,1959,Doctorate,Single,,0,0,2013-05-11,80,81,11,50,3,2,39,1,1,3,4,2,0,0
963,1948,Doctorate,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1
964,1961,Doctorate,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,0,0
965,1979,Bachelor,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0
966,1976,Master,Partner,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,1
967,1949,Bachelor,Partner,54591.0,0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0
968,1974,Doctorate,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0
969,1964,Doctorate,Married,31686.0,1,1,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0
970,1982,Master,Partner,18492.0,1,0,2014-05-06,75,2,2,2,2,1,1,1,1,0,2,8,0,0
971,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0
972,1975,High School,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0
973,1955,Associate,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0
974,1970,Associate,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,0,1
975,1970,Associate,Married,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0
976,1974,Doctorate,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0
977,1956,Master,Married,52973.0,0,1,2012-08-11,92,856,0,76,12,9,199,7,9,6,9,8,0,0
978,1972,Associate,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0
979,1969,Bachelor,Partner,58917.0,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0
980,1963,Bachelor,Married,50437.0,0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0
981,1975,Bachelor,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,1
982,1962,Bachelor,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5,0,0
983,1981,Associate,Married,56337.0,1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,0,1
984,1950,Bachelor,Partner,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0
985,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0
986,1974,Bachelor,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0
987,1978,Bachelor,Married,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0
988,1982,Bachelor,Married,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,1
989,1989,High School,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0
990,1988,Doctorate,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0
991,1969,Associate,Married,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0
992,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0
993,1985,Doctorate,Married,33454.0,1,0,2013-08-05,32,76,10,56,3,1,23,2,4,0,4,8,0,0
994,1957,Doctorate,Married,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0
995,1976,Associate,Single,79689.0,0,0,2013-12-05,65,311,26,640,180,37,121,1,4,9,13,2,0,0
996,1957,Bachelor,Single,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,1
997,1964,Master,Married,64100.0,0,1,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,0
998,1981,Bachelor,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0
999,1968,Bachelor,Partner,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1
1000,1973,Doctorate,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,1
1001,1967,Doctorate,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,0,1
1002,1972,Bachelor,Partner,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0
1003,1978,Bachelor,Partner,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0
1004,1975,Doctorate,Married,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0
1005,1949,Doctorate,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0
1006,1987,Bachelor,Partner,22434.0,1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0
1007,1967,Bachelor,Married,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0
1008,1970,Bachelor,Single,,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,0
1009,1973,Bachelor,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0
1010,1988,Associate,Divorced,35388.0,1,0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0
1011,1992,Bachelor,Single,48789.0,0,0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0
1012,1959,Bachelor,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,1,0
1013,1949,Master,Widowed,51529.0,0,1,2013-07-09,14,400,4,35,6,0,22,2,9,1,5,8,0,0
1014,1978,Doctorate,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,0,1
1015,1974,Doctorate,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,1
1016,1975,Bachelor,Single,33955.0,1,0,2013-09-08,92,100,2,128,23,7,10,4,5,1,5,8,0,0
1017,1973,Master,Married,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0
1018,1960,Doctorate,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0
1019,1971,Bachelor,Partner,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,0
1020,1977,Associate,Partner,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,1
1021,1958,Doctorate,Widowed,80995.0,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0
1022,1966,Bachelor,Single,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0
1023,1974,Doctorate,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0
1024,1965,Bachelor,Partner,47009.0,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4,0,0
1025,1989,Bachelor,Single,21474.0,1,0,2014-08-04,0,6,16,24,11,0,34,2,3,1,2,7,0,1
1026,1980,Associate,Single,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0
1027,1955,Doctorate,Married,22554.0,1,1,2012-03-11,38,27,0,10,0,0,4,4,2,0,4,5,0,0
1028,1972,Bachelor,Partner,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0
1029,1947,Doctorate,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0
1030,1989,Bachelor,Partner,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0
1031,1978,Bachelor,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0
1032,1969,Bachelor,Partner,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0
1033,1965,Bachelor,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0
1034,1973,Bachelor,Married,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0
1035,1960,Doctorate,Partner,38201.0,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8,0,0
1036,1962,Associate,Partner,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0
1037,1989,Bachelor,Married,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0
1038,1971,Bachelor,Partner,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,1
1039,1958,Bachelor,Married,48192.0,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1
1040,1976,Bachelor,Partner,50200.0,1,1,2013-03-04,70,266,6,51,8,6,64,6,7,1,5,8,0,0
1041,1973,Bachelor,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,1
1042,1983,Doctorate,Partner,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0
1043,1971,Master,Partner,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,0
1044,1952,Bachelor,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0
1045,1978,Doctorate,Single,54880.0,1,0,2013-01-03,57,308,85,137,102,45,118,2,6,2,11,5,0,0
1046,1970,Doctorate,Single,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0
1047,1972,Bachelor,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0
1048,1966,Doctorate,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0
1049,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0
1050,1981,Bachelor,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,1
1051,1984,Bachelor,Married,55434.0,1,0,2013-05-10,21,238,115,215,169,69,76,3,5,3,13,4,0,0
1052,1967,Doctorate,Single,52569.0,0,1,2014-05-04,54,85,0,3,0,0,7,1,2,0,4,3,0,0
1053,1950,Associate,Partner,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0
1054,1976,Bachelor,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0
1055,1970,Bachelor,Partner,74854.0,1,2,2013-08-04,90,856,59,487,58,29,73,7,2,5,5,5,0,0
1056,1972,High School,Married,25224.0,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0
1057,1955,Bachelor,Partner,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0
1058,1958,Associate,Partner,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,0
1059,1956,Master,Partner,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0
1060,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0
1061,1996,High School,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,0,0
1062,1977,Bachelor,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0
1063,1973,Doctorate,Married,157243.0,0,1,2014-01-03,98,20,2,1582,1,2,1,15,0,22,0,0,0,0
1064,1950,Doctorate,Married,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0
1065,1984,Associate,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,1
1066,1981,Bachelor,Partner,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0
1067,1972,Doctorate,Partner,38887.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0
1068,1984,Doctorate,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0
1069,1963,Bachelor,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0
1070,1980,Bachelor,Partner,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0
1071,1980,Bachelor,Married,61014.0,0,1,2012-11-08,17,269,129,495,182,43,29,4,9,3,4,7,0,0
1072,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0
1073,1974,Bachelor,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0
1074,1966,Bachelor,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0
1075,1974,Doctorate,Married,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,0
1076,1967,Bachelor,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,1
1077,1959,Bachelor,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0
1078,1956,Bachelor,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0
1079,1955,Bachelor,Widowed,58275.0,1,1,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0
1080,1954,Bachelor,Single,36130.0,0,1,2013-02-02,46,157,43,127,68,56,37,6,3,8,4,4,0,1
1081,1957,Associate,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,0,1
1082,1969,Bachelor,Partner,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0
1083,1956,Bachelor,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0
1084,1989,Associate,Married,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4,0,0
1085,1972,Associate,Married,24884.0,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0
1086,1985,Bachelor,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0
1087,1961,Doctorate,Partner,66426.0,0,1,2013-02-10,14,1043,24,97,32,24,157,2,3,5,10,6,0,0
1088,1971,Bachelor,Divorced,40851.0,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0
1089,1976,Master,Married,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0
1090,1950,Doctorate,Partner,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0
1091,1964,Bachelor,Partner,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0
1092,1947,Associate,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0
1093,1956,Associate,Married,53230.0,0,1,2012-03-08,86,176,72,98,136,21,229,4,5,2,12,5,0,0
1094,1975,Doctorate,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0
1095,1994,Bachelor,Partner,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0
1096,1953,Bachelor,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0
1097,1969,Master,Partner,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,1
1098,1950,Bachelor,Divorced,82460.0,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1,0,0
1099,1979,Bachelor,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1
1100,1969,Doctorate,Single,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,1
1101,1983,Doctorate,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,1
1102,1976,Bachelor,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0
1103,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0
1104,1978,Associate,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0
1105,1980,Associate,Married,70829.0,1,1,2013-01-12,87,141,70,106,72,19,23,2,4,2,8,3,0,0
1106,1946,Bachelor,Partner,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,0
1107,1969,Bachelor,Partner,23228.0,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0
1108,1979,Associate,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0
1109,1960,Bachelor,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0
1110,1959,Bachelor,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,0,0
1111,1971,Bachelor,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0
1112,1977,Bachelor,Partner,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0
1113,1967,Bachelor,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0
1114,1950,Doctorate,Partner,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0
1115,1965,Doctorate,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,0
1116,1962,Bachelor,Partner,51195.0,1,1,2013-01-04,46,230,14,156,82,24,58,8,9,2,5,8,0,0
1117,1958,Master,Single,30523.0,2,1,2013-01-07,0,5,0,3,0,0,5,1,1,0,2,7,0,0
1118,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0
1119,1963,Bachelor,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0
1120,1975,Doctorate,Married,80427.0,0,1,2012-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0
1121,1973,Associate,Married,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0
1122,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0
1123,1985,Doctorate,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1
1124,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0
1125,1954,Doctorate,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,1
1126,1959,Doctorate,Partner,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0
1127,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0
1128,1968,Doctorate,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0
1129,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0
1130,1964,Doctorate,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0
1131,1983,Bachelor,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,1
1132,1945,Master,Partner,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0
1133,1967,Doctorate,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0
1134,1974,Doctorate,Married,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,0
1135,1965,Master,Married,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0
1136,1991,Bachelor,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0
1137,1961,Bachelor,Partner,88347.0,0,0,2013-03-07,32,1050,178,555,77,138,118,1,4,7,9,1,0,0
1138,1979,Bachelor,Married,63777.0,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0
1139,1979,Bachelor,Single,47691.0,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0
1140,1992,Bachelor,Partner,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0
1141,1988,Bachelor,Single,66951.0,0,0,2013-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0
1142,1958,Bachelor,Partner,,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0
1143,1961,High School,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0
1144,1973,Bachelor,Married,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0
1145,1995,Associate,Single,80617.0,0,0,2012-12-10,42,594,51,631,72,55,32,1,4,6,8,2,0,0
1146,1959,Bachelor,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0
1147,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0
1148,1957,Bachelor,Partner,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,0
1149,1972,Associate,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0
1150,1958,Bachelor,Partner,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0
1151,1981,Bachelor,Partner,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,0,1
1152,1954,Bachelor,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0
1153,1959,Master,Partner,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0
1154,1949,Master,Partner,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,0,1
1155,1974,Bachelor,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0
1156,1985,Bachelor,Single,22327.0,1,0,2013-02-08,94,5,4,8,2,0,5,1,1,0,3,5,0,0
1157,1973,Master,Married,54108.0,1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0
1158,1986,Master,Married,27161.0,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7,0,0
1159,1974,Associate,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0
1160,1966,Bachelor,Partner,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0
1161,1964,Bachelor,Single,81246.0,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,0,0
1162,1978,Bachelor,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0
1163,1963,High School,Partner,14918.0,0,1,2012-07-12,52,3,3,3,15,4,15,1,1,0,3,6,0,0
1164,1962,Doctorate,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0
1165,1972,Doctorate,Single,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,1
1166,1972,Associate,Partner,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0
1167,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,0
1168,1986,High School,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0
1169,1977,Doctorate,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0
1170,1981,Master,Partner,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,0,0
1171,1968,Bachelor,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,0,1
1172,1973,Doctorate,Single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0
1173,1969,Bachelor,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0
1174,1969,Master,Partner,,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0
1175,1948,Bachelor,Married,42192.0,0,0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0
1176,1958,Bachelor,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0
1177,1976,Bachelor,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,1
1178,1948,Doctorate,Married,56223.0,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0
1179,1958,Doctorate,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,1
1180,1968,Doctorate,Married,44377.0,1,1,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0
1181,1987,Doctorate,Single,42000.0,0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,1
1182,1955,Doctorate,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1
1183,1962,Associate,Divorced,81975.0,0,1,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0
1184,1976,Bachelor,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0
1185,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0
1186,1994,Bachelor,Single,95529.0,0,0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,0,1
1187,1955,Bachelor,Partner,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0
1188,1979,High School,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0
1189,1968,Master,Partner,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0
1190,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,0,1
1191,1971,Bachelor,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0
